Delta,Theta,Alpha,Beta,Mean,StdDev,Variance,Kurtosis,Skewness,SEF95,KComplexCount,SpindleCount,SleepStage,Subject,DataType
158.609682093703,27.9681192409633,6.15040835300754,6.83502279361022,0.139777778853596,14.9343062242124,223.03350239855,5.4818287406794,0.338380330724808,9.521484375,8,44,N2,S6,EEGsec_Features
204.991760968138,20.5535331730275,6.31108160000323,7.90253857353631,0.333317445075593,20.1388531768473,405.573407278614,44.6609766616164,1.95963203317629,9.033203125,7,10,N2,S6,EEGsec_Features
149.959315911453,21.6917648511724,9.11193907119996,9.60256221408844,-0.320795957545571,22.8521321282335,522.219942806242,194.891500304286,-6.61678038877088,12.6953125,8,4,N2,S6,EEGsec_Features
23.90277548912,11.733462599176,8.44275755155001,8.38218442086973,0.228604260668578,12.6143299116711,159.121319120481,94.0052123690988,4.92064087446931,19.4091796875,7,24,N2,S6,EEGsec_Features
43.9377990899232,19.7560256393896,6.99902222503582,16.5436561118546,0.254187087340408,27.8870215264569,777.68596961707,384.383154245907,11.2775990067603,30.029296875,8,3,N2,S6,EEGsec_Features
114.523533750586,18.6352481183266,8.41853814765282,10.1870655429846,0.0325069253990687,10.679602368239,114.053906743697,6.58753982224389,0.344815373387328,14.404296875,6,52,N2,S6,EEGsec_Features
35.0053164277042,14.186894106326,9.35881974660446,12.9686032824075,0.0616232270886278,10.8137853449916,116.937953487556,43.2155528931544,2.46551490569469,17.08984375,7,45,Wake,S6,EEGsec_Features
114.859418609216,16.727483357795,11.0429320192631,18.3355372479377,-0.284122966955984,20.9082233428529,437.15380335462,60.0485472942781,-3.32873311077107,14.0380859375,3,27,N2,S6,EEGsec_Features
44.4128060865246,17.8864562709627,9.03207721145138,13.7237474651125,0.209660551817798,20.3991610793477,416.125772741173,350.520719473406,10.459005022133,26.7333984375,7,4,N2,S6,EEGsec_Features
49.7587235665398,14.3702050286167,9.83886156629974,9.51258038065639,0.0922254235340749,11.2122109603156,125.713674618621,38.4328324356296,2.61083728401212,15.7470703125,4,44,N2,S6,EEGsec_Features
115.010845914553,23.4277095750884,9.17949552622993,11.8669963706385,0.362941712275935,22.125557761652,489.5403062642,263.655752497766,9.53399241862197,13.427734375,4,6,N2,S6,EEGsec_Features
58.1026309393602,14.8539786952935,8.98572179235393,9.79967063063842,0.00313555775894887,14.7182013927814,216.625452238472,101.062424800832,-0.159414122855274,16.6015625,7,17,N2,S6,EEGsec_Features
88.1920214459111,13.9005242843277,7.96042155418963,12.481599955697,-0.187404647653232,12.1305791816808,147.150951283027,43.5805831989515,-2.07524166899814,16.357421875,4,42,N2,S6,EEGsec_Features
58.2324405309315,17.025766947163,7.65338244096251,8.96874142787562,0.113709783497431,9.30002034345123,86.4903783886067,4.85221552060867,0.64278032053547,15.869140625,5,39,N2,S6,EEGsec_Features
82.6891907339185,18.4811100670537,6.54709691480944,7.8762397388397,-0.178858875655818,10.7899886588301,116.423855257683,25.5246836564591,-1.19173280981441,15.625,6,36,N2,S6,EEGsec_Features
89.4908623334797,20.2898761126506,7.30040943398055,9.02049505487136,0.236868171907221,14.236687093699,202.683259403896,32.8266371125933,1.95682214367715,12.8173828125,9,41,N2,S6,EEGsec_Features
62.818588948645,17.7626940627507,7.99532141741334,10.1372171632047,-0.205426909469317,12.2298910210629,149.570234387076,58.2356366456522,-2.87774769022447,16.845703125,7,40,N2,S6,EEGsec_Features
62.0440033699353,16.6148734303847,7.41923514451666,9.09515946107818,-0.0839926334537306,9.34775750350541,87.3805703443418,7.83679748314233,0.536818956409476,17.2119140625,10,51,N2,S6,EEGsec_Features
79.0983944147188,18.4901889545685,8.75213595526976,7.41831061592266,-0.0163437116843076,12.2099128825536,149.081972599548,29.9993171408202,-0.840326079286161,14.16015625,6,30,N2,S6,EEGsec_Features
43.329018497648,17.5253167759145,7.26387840964919,11.5262643339655,0.0430520214839399,17.9731331890591,323.033516631656,37.2268054224882,-0.81296667430755,19.775390625,3,9,Wake,S6,EEGsec_Features
429.447447651309,17.0398951845584,20.942602707407,92.1868005244891,1.59611685575648,86.3157259071532,7450.4045388788,413.288899693705,12.4768725354088,30.029296875,3,2,Wake,S6,EEGsec_Features
29.0601373017882,13.4618473691209,7.60215555322913,10.6661505739068,-0.00221239088249279,8.33480583656974,69.468988333317,9.01149167977746,1.21782432066755,20.263671875,6,48,Wake,S6,EEGsec_Features
92.3891965014166,14.8069053820171,11.3541870286708,20.815389245703,0.156282583000287,12.2124267873429,149.143368036211,33.2741978645775,1.91055333553976,18.5546875,4,37,Wake,S6,EEGsec_Features
52.6565303449925,11.5330543213443,9.56607764448542,18.9493968927755,-0.0271230733335355,9.99571407139055,99.914299796995,6.20796301701084,0.448823656095469,21.6064453125,3,43,Wake,S6,EEGsec_Features
47.7661747957811,14.5051497802723,9.32960660465769,13.6398483308082,-0.105369110491619,10.8206590960481,117.086663272888,53.460021382774,-2.50166878296554,18.9208984375,6,49,N1,S6,EEGsec_Features
73.2308687648976,18.4007028123976,11.2424809624856,11.6213364174211,-0.132765682250494,11.3648525145486,129.159872677441,65.898713856246,-2.96281813806089,18.1884765625,8,39,Wake,S6,EEGsec_Features
90.3703150389211,16.4481153030636,10.6335577482014,12.5282585666483,0.141658441655144,16.8699758203743,284.596084180013,100.249920984218,4.07231452820166,15.7470703125,7,27,N2,S6,EEGsec_Features
87.4179461850169,15.9675318400793,9.39760576714861,10.2358023964622,-0.238311319484353,11.8900547349622,141.373401600397,23.227613218959,-1.0772044773541,15.869140625,8,49,N2,S6,EEGsec_Features
47.3687658475886,16.9435791308911,8.94897932941165,8.41609846246118,-0.201600869488644,13.8669170073516,192.291387288778,79.2769833674208,-3.73660511183944,17.4560546875,7,26,N2,S6,EEGsec_Features
85.654523974188,15.0476204767883,10.3374509431397,11.7812165410594,-0.219927142240373,13.9296793488618,194.035966762107,25.8056156556165,-1.42122004349704,14.0380859375,6,50,N2,S6,EEGsec_Features
72.4976175997585,15.1098143486526,8.68486143472265,9.84318607008488,-0.257631253994138,14.3092309058761,204.754089117681,191.308988381353,-7.83717096805074,16.9677734375,4,30,N2,S6,EEGsec_Features
70.9633545510832,17.4027468111407,6.96087188278264,9.70716070698024,0.0663362300683673,13.8046090970451,190.56723232222,81.174632916596,3.1588112503451,15.7470703125,5,25,N2,S6,EEGsec_Features
112.569655625423,17.3539306833356,9.66164581411163,11.7838319290741,-0.104740709332031,10.4873848976643,109.985241991757,4.98661982946158,0.538659931637399,14.6484375,4,42,N2,S6,EEGsec_Features
36.1952228749749,17.5914947000153,9.69996437913429,10.6301544518763,0.214581689206869,10.6454122099183,113.324801119078,37.3196348464073,2.9440190206472,17.2119140625,10,39,N2,S6,EEGsec_Features
104.529929573287,21.1357062112355,12.4951702383832,18.0263445062796,0.710361473013959,40.6859797687377,1655.34894974213,408.610424734628,13.2835639909818,13.5498046875,5,4,N2,S6,EEGsec_Features
63.3650801841693,14.8331243094455,7.68994486409134,11.9516490287132,-0.251351686953904,17.1973662507789,295.749405963429,119.25978047653,-4.55896979852655,14.404296875,6,19,N2,S6,EEGsec_Features
104.913493125363,20.7267647485585,9.51678594832153,10.3673560360591,0.233000973216615,13.2380899599078,175.247025786612,44.4839941307198,3.16970914371969,14.16015625,5,35,N2,S6,EEGsec_Features
75.107716215819,15.9224910374744,8.82106107066781,12.3330774279882,0.0334483770024006,20.6624964540344,426.938759712985,129.834225733248,-3.5096474060687,14.16015625,7,15,N2,S6,EEGsec_Features
135.987772947131,20.4343825673529,11.4921199278421,14.788628163486,0.18308998663124,15.4332609800649,238.185544478793,56.938128910829,2.95238740702046,13.916015625,2,30,N2,S6,EEGsec_Features
60.967096590848,11.344309311714,6.74170399613366,7.97983530822551,0.112703152788159,11.3986783791716,129.929868791794,34.4158039345884,1.08803381671632,16.845703125,4,41,Wake,S6,EEGsec_Features
866.2579686376,16.7690690055891,20.5962223847831,108.326924364884,0.282841736309779,27.3336333314212,747.127511096579,27.5340478529833,2.00452668090918,22.0947265625,5,25,Wake,S6,EEGsec_Features
34.7328540814823,10.325148657247,8.32169811715604,15.9303579129936,-0.0832644675721607,17.8793410107647,319.670834979211,166.524610889959,-5.5983552067151,25.87890625,4,12,Wake,S6,EEGsec_Features
65.6679085382843,9.16072046656893,7.89115640494253,20.1048731738307,-0.832296116443332,41.7674540993086,1744.52022193785,277.223345367637,-8.8839650465673,17.333984375,6,6,Wake,S6,EEGsec_Features
65.1803531808576,8.40024795129305,8.40940810665654,18.2637844247804,-0.339675215324852,17.27812395389,298.533567365988,29.6699561778971,-1.55860733344527,17.7001953125,4,45,Wake,S6,EEGsec_Features
42.8122334914528,10.304356874933,7.00913270823465,12.7961007138144,0.215593277077707,9.97326753137371,99.4660652523531,35.5069518633582,2.87902748600983,19.775390625,5,49,Wake,S6,EEGsec_Features
16.5181522032069,8.75917544091138,10.0804906135973,16.1382240401982,0.33395655861489,12.6882492076448,160.991667955298,99.022069745973,5.61960661170528,21.8505859375,5,40,Wake,S6,EEGsec_Features
1313.16103141685,48.3537878140942,21.9675414750042,87.2951919554212,0.456491200714907,37.5789712153524,1412.17907760429,60.1984708199533,3.24934993513782,19.6533203125,7,11,Wake,S6,EEGsec_Features
57.8551757850338,8.19803555896813,7.48427449768868,19.0186154810367,-0.162428963844063,11.3646953910807,129.156301332051,69.5229392489554,-2.64371977670108,20.3857421875,6,48,Wake,S6,EEGsec_Features
68.9477861508198,18.4306842412425,13.2154116584401,19.5268771657286,-0.283336222900708,15.5233885287356,240.975591414079,88.8070844836961,-4.3602485239104,18.5546875,5,23,Wake,S6,EEGsec_Features
95.9828766103127,12.4714004693693,6.56596414760461,11.0563272907457,0.264719855322942,12.8794719035708,165.88079651487,55.8471074825635,3.20407869372187,16.845703125,5,45,N1,S6,EEGsec_Features
60.5612539229352,12.8025538864533,7.66711886507999,8.6888440319026,-0.279894846131025,13.3331389634797,177.772594619461,107.734264694637,-4.90008707191641,17.578125,7,31,N2,S6,EEGsec_Features
152.800810670656,18.1058525138941,7.89139098342565,7.91687687542585,-0.00800133682335443,13.2776829537077,176.29686461918,5.83767208364946,0.455459873126712,12.5732421875,6,51,Wake,S6,EEGsec_Features
40.5309129615403,9.08945452447872,6.33180713570627,11.4115412488864,0.157123977537333,11.5731750239852,133.938380135795,19.6078702738208,1.43295864278245,17.08984375,6,44,N1,S6,EEGsec_Features
32.7470772809621,15.9418412839,8.85580193622672,15.9133458384666,-0.0278977119329028,14.3801657433693,206.789166806771,106.646146856025,-0.192424729856643,20.5078125,5,25,N2,S6,EEGsec_Features
44.0218136626981,13.9803380187238,6.7931465462463,10.0931840214476,-0.116904183823183,15.6234213197171,244.091293733391,170.76356047657,-6.49301366128393,16.9677734375,4,15,N2,S6,EEGsec_Features
91.6264601982844,18.6717111567508,6.87274564290813,8.44892615661036,0.159977516904102,12.7225513671728,161.863313290349,43.2258343651312,2.68351411073841,14.0380859375,5,41,N2,S6,EEGsec_Features
53.5245170806913,14.0630177301149,5.8753002714575,8.9199120339157,-0.167364028165763,14.4373854740015,208.438099324911,125.478363865984,-4.79898024003462,16.6015625,2,20,N2,S6,EEGsec_Features
44.897677404049,13.910921195002,7.61603090887856,6.8862706292514,-0.00282072755895106,12.9736471394219,168.31552009823,57.9472888256271,-1.98729204396839,15.5029296875,6,33,N2,S6,EEGsec_Features
87.0157003616195,13.8633035833058,8.26124743579626,7.61123521646544,0.10750356850879,11.8819337132353,141.180348765717,7.84696119985064,0.707200313490565,12.20703125,4,46,N2,S6,EEGsec_Features
54.3874178158346,15.0757773399012,5.43832923199057,7.91136991945279,-0.296881076318861,13.1564485622586,173.092138771358,111.270272161378,-4.53544551937685,16.4794921875,4,25,N2,S6,EEGsec_Features
76.7377793530709,16.9532050798444,8.09189061433875,8.56682875393418,-0.286477723532144,14.9743418529386,224.230913928667,173.880014852141,-6.95947832270169,14.16015625,7,15,N2,S6,EEGsec_Features
142.157592974417,12.8991747333335,8.30834072385415,7.95790134068909,-0.266700894530922,18.6165737469161,346.576818074366,92.150274536017,-4.33144775295979,11.71875,10,12,N2,S6,EEGsec_Features
75.9249413845692,11.5350201088677,5.34227467210898,7.57575132670945,0.279757727926939,12.37907059033,153.241388680372,61.05313126762,4.00995254321166,15.13671875,9,24,N2,S6,EEGsec_Features
51.0350578874995,13.3496782270696,8.94969048682375,7.19070201334653,-0.103112441769369,11.3216536900302,128.179842276975,34.8009205513727,0.425758968189902,15.13671875,8,34,N2,S6,EEGsec_Features
95.3185493899532,15.5493117175581,5.83462306773069,7.33055328557218,-0.269923931175227,13.3014312479561,176.928073244103,52.577021055515,-2.51316997499105,13.7939453125,4,29,N2,S6,EEGsec_Features
84.7699622230632,19.2013469592558,7.49753242735031,9.71562790643603,0.475629608239021,21.340804740095,455.429946954861,329.234732383718,11.7572468232058,14.0380859375,7,7,N2,S6,EEGsec_Features
101.354279204931,20.9013260543644,11.6755360234974,9.45715865691648,-0.232007595736969,13.9285817682855,194.005390075815,23.5045037405644,-1.05448324650957,13.916015625,6,42,N2,S6,EEGsec_Features
118.432946367202,22.8363545636453,8.88354691773683,9.19781936155999,0.155081340748998,16.3308937782297,266.698091595821,122.075496991728,5.25427842287302,13.18359375,6,13,N2,S6,EEGsec_Features
116.750699755786,17.43497783676,8.22182299882187,9.88534760647149,0.0339740512265451,15.9617490893667,254.777433991897,90.1592420034301,2.83547083229874,14.16015625,8,21,N2,S6,EEGsec_Features
59.9188006272642,10.8975133333397,7.48284615869798,7.06464495033117,-0.0159445227305237,9.98171952744971,99.6347247246709,39.436174566906,-1.3913967393535,16.9677734375,8,34,N2,S6,EEGsec_Features
89.0255685293614,19.7701139124386,8.26862012409868,7.86894909049371,0.00873566660680578,13.307309248898,177.084479445807,13.4120878311297,0.174539419666441,12.3291015625,5,38,N2,S6,EEGsec_Features
60.3598666608004,15.5778813621663,7.19015980494258,6.65260901920806,-0.000264614740688118,11.9940670799264,143.857645117775,28.8026648940631,-0.73348600653222,13.671875,8,35,N2,S6,EEGsec_Features
73.1905851464124,12.8246349211524,6.35287499903951,6.67420435326034,0.242942609184675,13.1298996164386,172.394263937755,82.9595545808634,3.89328556291487,14.2822265625,7,28,N2,S6,EEGsec_Features
140.183741371404,19.3990864974617,7.05965116479295,11.2172579942625,-0.184125473749442,19.9577554289181,398.312001760511,96.5311062079449,-3.66069699652467,10.986328125,7,15,N2,S6,EEGsec_Features
62.0106565332754,14.2208083142866,5.39453027578009,6.92761658171413,0.339859544654171,14.8095451965391,219.322628928335,74.4727856429772,4.41387135424792,15.0146484375,7,25,N2,S6,EEGsec_Features
98.8333767320352,14.1652916887269,5.7216375092045,7.00069770225681,-0.520777501997608,19.6920585890166,387.777171473264,189.049539787143,-7.7221246813116,13.3056640625,7,6,N2,S6,EEGsec_Features
61.554192450811,11.8885302377988,5.9623145304985,6.63303083675724,-0.106636411322405,11.7809830263513,138.791561067176,26.7037641536086,-1.06989281916848,13.5498046875,9,42,N2,S6,EEGsec_Features
78.5798321255994,10.5630542701323,6.01867105389517,7.43211496707249,0.279167430613922,13.2468123172603,175.47803656872,92.0545544162776,4.28830384996761,13.427734375,7,28,N2,S6,EEGsec_Features
94.8021001605453,12.150455885218,8.38130487304405,7.1356578335207,-0.330094994797956,15.4978119461626,240.182175118621,29.65533642625,-1.62843240360974,11.474609375,3,29,N2,S6,EEGsec_Features
92.6952342629268,20.2912867694252,6.05926030044744,6.36514564890775,0.0801574284907454,14.0511532878448,197.434908718512,42.036413532243,-1.58566319901476,11.23046875,7,26,N2,S6,EEGsec_Features
102.823941349385,12.121244709863,5.84478213213419,8.93589696851627,-0.0166027292382074,10.5938181621124,112.228983251903,4.0984364301789,0.402903390788859,13.0615234375,9,34,N2,S6,EEGsec_Features
105.056249191404,15.2220347141523,6.99344899679962,7.94629262415473,-0.243524632943468,17.8660392736673,319.195359328222,173.401638563775,-6.28841790942158,13.5498046875,6,11,N2,S6,EEGsec_Features
95.656998445569,17.4917268879621,7.36531482039331,7.93159756208909,-0.139383408732583,13.9281022821573,193.992033182234,74.4784168971506,-3.29741592045904,12.3291015625,7,24,N2,S6,EEGsec_Features
108.060934258696,15.0624038490809,6.25425715312773,7.60862290718301,-0.0546077022939062,13.7045876582963,187.815722883928,32.4515809638849,1.05577257128693,12.3291015625,3,34,N2,S6,EEGsec_Features
127.818809401553,17.4764824360645,8.41714808454933,8.43366671981491,-0.179037887266095,17.9657343518729,322.767610802065,100.781882192138,-3.53310300666776,12.3291015625,8,14,N2,S6,EEGsec_Features
164.968727694873,20.5402542448297,7.14956748415376,6.96962804014287,-0.123858431192765,13.5389274651537,183.302556906692,33.4382092958771,-1.55833448399072,10.6201171875,5,38,N3,S6,EEGsec_Features
183.686623508548,24.1250757205534,7.20340826241789,7.165946586073,0.335625015112317,18.9871572524488,360.51214052922,83.917925915624,4.04024868882062,11.23046875,6,14,N2,S6,EEGsec_Features
86.9988458006722,12.7361728627257,6.48995815401248,7.07048323986887,0.0332198132267248,11.006665112904,121.146676907619,18.2446148650133,1.09447049134524,13.916015625,9,40,N2,S6,EEGsec_Features
85.4716931924229,16.5430717223213,6.86256066274366,8.80466999520261,0.0233092493949608,13.6806693273839,187.160713245222,65.502294187132,2.44841230594841,13.671875,7,27,N2,S6,EEGsec_Features
59.3496695343431,13.7216827732634,6.56934506370578,6.28405667242827,0.110914875524345,10.2258653213486,104.568321570361,7.40166334648553,0.475661173934944,13.671875,10,37,N2,S6,EEGsec_Features
69.5496385128333,15.8783619510389,7.759357214973,7.89911592860619,0.30180945891618,15.1629171285228,229.91405584645,119.908379052156,5.12174466530105,14.16015625,6,23,N2,S6,EEGsec_Features
243.490722413747,19.9515367446493,9.57184616713684,7.57163593776347,0.126025667360723,14.0042706237079,196.119595702047,5.14372993457506,0.29810012616719,9.521484375,4,44,N2,S6,EEGsec_Features
76.3791697590028,17.6130267604986,5.58009241200088,7.69391318132517,-0.131118983175992,10.7921594199303,116.470704945189,5.06161027359166,0.162962156205202,13.7939453125,5,36,N2,S6,EEGsec_Features
65.7381278988375,14.9194974551325,6.62994614078166,7.65362721937552,0.0236954047786347,10.0659943492514,101.324242239162,4.23674928735579,0.310506261778564,14.0380859375,8,39,N2,S6,EEGsec_Features
64.7282021073355,15.7234437023087,6.15155907261112,8.24798028920448,0.0523158849397698,15.7178362861324,247.050377517661,146.287679925783,4.25542123014546,16.7236328125,5,9,N2,S6,EEGsec_Features
142.859766464434,17.0835659833695,5.98615378151677,6.97160186187668,-0.0314349070709197,12.1479082884011,147.571675783405,5.24109608259316,0.155499866783978,10.8642578125,6,40,N2,S6,EEGsec_Features
127.93845960052,17.3085986150546,6.17405202462148,6.3305717122533,0.107701771306172,14.3168313201502,204.971659049634,30.8626130361322,2.00107662222572,11.474609375,5,28,N2,S6,EEGsec_Features
151.972426228441,20.4525370560813,12.1044505644801,13.5427151489075,0.481553034111582,33.6980672136443,1135.55973393529,322.509927040329,9.26485875737834,19.04296875,7,5,N2,S6,EEGsec_Features
49.2003803999698,19.6864789549083,6.86898851909321,9.3995759324633,0.0515289463671224,11.4600869829989,131.333593657901,42.192085913804,2.41938088535684,14.5263671875,9,35,N2,S6,EEGsec_Features
68.5141758298444,21.4889864857741,7.45688287649786,6.62877562409486,0.0186604961232032,12.4074136634208,153.943913815241,9.52044007568733,-0.252879024044964,13.3056640625,9,40,N2,S6,EEGsec_Features
160.020227174837,27.3885882169513,15.419431446266,12.0527322379567,0.48830269039503,22.5452292994625,508.287364165342,169.655166702057,7.02894832204569,10.986328125,4,10,N2,S6,EEGsec_Features
84.2444592789512,17.2366271112742,6.56729860003847,6.65485499104503,-0.372967420962895,17.7773553567599,316.034363480518,139.48342973129,-6.20744945935644,13.916015625,8,12,N2,S6,EEGsec_Features
91.3930960757644,15.2086913120472,7.9771544965927,9.26516933317112,0.218512496944622,19.8497154546719,394.01120363144,105.563893863778,4.09032247797966,11.71875,3,16,N2,S6,EEGsec_Features
100.084159238236,16.9534573369287,7.03677266853463,8.33590942481989,0.00767861891007809,16.4139623616601,269.418160409993,76.9968549821396,2.51350363078962,12.939453125,6,16,REM,S6,EEGsec_Features
152.867966078585,23.9044494583922,7.4805082016688,8.07749957064817,-0.486822448366402,20.5931717388814,424.078722267065,96.1587538039478,-4.96002427909851,12.5732421875,9,7,REM,S6,EEGsec_Features
39.2605989336173,9.50667140626041,5.17241314323764,8.40126672791421,-0.0902943416613339,10.6672554815643,113.790339508964,43.7890400988017,-1.91591125774534,18.4326171875,8,28,REM,S6,EEGsec_Features
126.505149973335,12.9687148138643,7.09770131398406,13.9939618146924,-0.2542600546252,25.9376317432512,672.760740448514,282.768985173987,-9.60378194797107,14.0380859375,5,3,REM,S6,EEGsec_Features
24.7723174961102,11.4541911132223,5.01469727555337,9.75940502030606,-0.150143959251896,9.80223982483655,96.0839055836117,50.063174406557,-2.31925665366806,20.5078125,6,44,REM,S6,EEGsec_Features
36.4503664968507,14.0327399796292,6.68610348987626,9.99483781250101,0.15803601290206,13.744236058868,188.904024841887,204.678374897002,7.53289239104506,20.99609375,8,17,REM,S6,EEGsec_Features
55.618261662932,18.2555546041171,10.3561774632223,12.3274165615383,0.00134563047208039,9.11147873190883,83.0190446820269,4.8952508868976,0.224739569779478,19.6533203125,1,61,REM,S6,EEGsec_Features
61.6722197450756,17.3256887212296,10.1986191378023,33.1717472603285,-0.95600048593934,48.3784528748677,2340.4747025658,408.46339674261,-13.1195601413191,20.1416015625,5,3,Wake,S6,EEGsec_Features
78.1853395007835,11.4657356516183,8.06732473311935,14.7104487648299,-0.223531436190432,22.4376900763668,503.449935963091,99.5179419203416,-5.52979021076108,15.5029296875,5,11,Wake,S6,EEGsec_Features
31.3480074692416,17.3327620174628,11.7692997446444,18.9672860738393,0.0717721821534837,8.22447048380901,67.6419147390455,5.60465062555898,0.840722157443043,20.5078125,9,43,N1,S6,EEGsec_Features
52.3245394954314,12.8701071533721,8.00394475681752,21.6401350956436,0.193127000067303,12.2176535670169,149.271058683641,175.165641104632,7.26673703976908,20.01953125,6,24,N2,S6,EEGsec_Features
34.5421581354464,10.2949002953904,5.98419988009913,9.56307521447704,0.284964161873354,20.1341656799454,405.384627627491,357.526374522314,11.3842848403176,18.4326171875,4,5,N2,S6,EEGsec_Features
35.5667830138636,11.2837403774414,5.77895939313767,7.82266191522765,-0.00519852907003259,9.95641622111146,99.1302239680115,24.7921832199832,-0.841296309594579,17.333984375,7,41,N2,S6,EEGsec_Features
33.2299321769687,13.7756165062172,6.58982967582051,8.73915033214976,-0.00779764649569623,10.9249019066373,119.353481669646,58.5904136258325,2.69076572053021,18.06640625,10,37,N2,S6,EEGsec_Features
145.243493961325,15.038569446236,6.99652026110202,9.46416850934279,-0.0139202972296161,12.4953559903229,156.133921324899,6.82296586694884,0.684268680644702,12.6953125,5,47,REM,S6,EEGsec_Features
46.7825765703473,12.8307303174772,5.90976807522098,10.3844754295241,0.271387966490379,15.5693351859949,242.40419813386,253.082367369899,9.34751861144314,20.1416015625,8,15,REM,S6,EEGsec_Features
28.2583093308973,9.9269513883139,4.0599034192634,8.60899779927018,-0.111087354206231,9.64400013608266,93.0067386247623,64.1917373738277,-2.79763350800387,19.775390625,5,36,REM,S6,EEGsec_Features
27.9249517774599,11.776715938038,5.15346022653626,7.32778726036277,-0.188932168992162,11.1424311525301,124.153771988873,183.634995488126,-6.48863064635966,20.3857421875,9,35,REM,S6,EEGsec_Features
109.902069061724,11.2759589889199,5.32796216786473,9.84302182145484,-0.519584362045489,25.7452503992797,662.817918121611,331.917813856667,-10.8516095523527,12.5732421875,3,4,REM,S6,EEGsec_Features
103.525334991293,13.1398727290604,4.48859907033303,9.82433664587372,0.128289341066522,19.5949453797129,383.961884433932,126.64600986509,3.97662339055479,15.5029296875,6,5,REM,S6,EEGsec_Features
76.8776652851873,14.3660812653224,7.35065753514352,8.41675571012722,0.124079519272425,10.3089266711568,106.273969111288,10.6415656979082,0.746375753149768,15.2587890625,4,49,REM,S6,EEGsec_Features
45.180712389572,11.2448078209405,4.74766727335006,10.4270155205679,0.198273059962578,15.1414470196967,229.263417850283,175.917271146983,6.68978876405969,16.6015625,3,13,REM,S6,EEGsec_Features
20.4792029452177,7.94899761732016,7.16036395680758,11.247858979273,0.522129028930825,15.7756193989253,248.870167419748,255.827299294454,10.2498200839079,25.2685546875,6,8,REM,S6,EEGsec_Features
52.0441842150549,17.5230583980497,7.73888984247357,8.17151210251074,-0.180490609955134,10.3235471822462,106.575626424064,30.2207135150468,-1.53943761503053,18.1884765625,7,44,REM,S6,EEGsec_Features
74.8732415813498,14.9849845950183,5.6089984762512,8.60114121671233,0.343550740762044,16.3812817615276,268.346392150555,207.052266846362,7.54172634781935,18.5546875,4,16,REM,S6,EEGsec_Features
75.1225493297953,11.6749921725304,5.87335433902665,8.5603627192833,-0.321163293469636,17.9063312801259,320.636699913616,261.350279737992,-8.69021791773161,18.06640625,6,6,REM,S6,EEGsec_Features
36.90467799062,10.6796612215059,5.88306585166613,9.53277607892829,-0.107164261128764,11.6654259761333,136.082163204646,164.466823226613,-5.59774952780363,22.216796875,8,26,REM,S6,EEGsec_Features
52.5861068478352,14.3804782187504,6.13120765180188,10.0215515344948,0.144002883074682,10.2870702158884,105.823813626619,32.9454012554561,2.4653570971285,18.4326171875,6,45,REM,S6,EEGsec_Features
50.4408221455721,12.6806829420526,6.3897525790944,9.78405637951382,-0.028549878624343,11.2277540584229,126.062461196431,40.3013769939603,-0.163491618663136,19.8974609375,5,42,REM,S6,EEGsec_Features
75.4392500110426,13.7071220551085,6.07703526104786,7.90643617463905,-0.0417533248921441,10.4627702617473,109.469561550104,9.47099087674896,0.291426585908189,15.13671875,5,40,REM,S6,EEGsec_Features
34.1273650583649,9.74794421329973,5.50843421105255,7.00484564819381,0.110870378436395,9.40680189637563,88.4879219176562,27.7529129371703,1.97322291752958,18.6767578125,6,35,REM,S6,EEGsec_Features
131.497896061819,11.7380507176585,5.52464535789065,9.72559486993182,0.458701675785319,24.2486339681397,587.996249320819,296.106413752582,9.58711604284238,17.08984375,5,8,REM,S6,EEGsec_Features
73.2866469040608,10.9323134142832,5.0365718666677,6.82919067270761,-0.043977740460814,9.26745605538526,85.885741738497,14.5761927966639,-0.049049379108848,15.869140625,8,33,REM,S6,EEGsec_Features
87.5825932023933,11.2231433685808,4.56947202534809,6.97476638655867,-0.0672238272266698,11.2919658658039,127.508493114481,11.1950287742979,0.404631530021821,13.3056640625,4,39,REM,S6,EEGsec_Features
51.1367178961716,12.1648598715681,5.28321783147799,7.79135016359528,-0.105087163801998,14.1050795219262,198.953268319861,173.336055693911,-6.75246296674893,16.2353515625,5,20,REM,S6,EEGsec_Features
142.045788202531,16.0248483696608,6.12777741130783,11.0380909028988,0.0160869656989656,20.7209002840758,429.355708582612,17.3244203121974,0.00688084372131968,14.16015625,2,12,REM,S6,EEGsec_Features
117.562874007596,14.9510657035859,6.92195920875516,7.59334824275132,0.0154771081204839,14.1674487054722,200.716602822185,39.4607841632744,2.13781709631337,11.474609375,6,35,REM,S6,EEGsec_Features
33.1570073785462,11.6939150343437,5.98716861792833,11.4412477420172,-0.0808682339939071,10.2132349779158,104.310168714123,60.475149890594,-1.5671575850006,22.4609375,10,41,REM,S6,EEGsec_Features
266.131459707936,14.4136407152065,6.52799082308647,7.72235157299739,-0.233872037016016,18.1002701510285,327.619779540215,16.7999002970608,-0.991108206056814,7.4462890625,3,40,REM,S6,EEGsec_Features
39.1744763430936,11.0394996159609,5.76026130803764,10.4534810829316,0.0605064912229092,8.95931867578532,80.2693911342756,5.39142695046859,0.640676131988527,19.4091796875,4,43,REM,S6,EEGsec_Features
